X,Y,NROBARRIO,BARRIO,CODBA
-56.179507818607306,-34.756724370323752,58,COLON SURESTE ABAYUBA,CY
-56.179431819325735,-34.757175282663745,58,COLON SURESTE ABAYUBA,CY
-56.179747143315169,-34.758008216787502,58,COLON SURESTE ABAYUBA,CY
-56.179203115856687,-34.758523514122565,58,COLON SURESTE ABAYUBA,CY
-56.178659695159666,-34.759106412837504,58,COLON SURESTE ABAYUBA,CY
-56.177959417521585,-34.759559034517061,58,COLON SURESTE ABAYUBA,CY
-56.178153926178879,-34.760396810065686,58,COLON SURESTE ABAYUBA,CY
-56.178197693897417,-34.760585985549213,58,COLON SURESTE ABAYUBA,CY
-56.178901542067493,-34.761102364552649,58,COLON SURESTE ABAYUBA,CY
-56.17843487324695,-34.761423643621299,58,COLON SURESTE ABAYUBA,CY
-56.177734391402112,-34.761745560573246,58,COLON SURESTE ABAYUBA,CY
-56.17812496664996,-34.761938294098712,58,COLON SURESTE ABAYUBA,CY
-56.178205976340777,-34.762645676055463,58,COLON SURESTE ABAYUBA,CY
-56.178674721972435,-34.762838193650651,58,COLON SURESTE ABAYUBA,CY
-56.179454920388324,-34.762899149756308,58,COLON SURESTE ABAYUBA,CY
-56.180391127100528,-34.762964177910838,58,COLON SURESTE ABAYUBA,CY
-56.180939000939318,-34.763476467665257,58,COLON SURESTE ABAYUBA,CY
-56.181250194268728,-34.763281805724425,58,COLON SURESTE ABAYUBA,CY
-56.181483049733714,-34.762961162852541,58,COLON SURESTE ABAYUBA,CY
-56.182496274693612,-34.762827652491076,58,COLON SURESTE ABAYUBA,CY
-56.18327752440436,-34.763145481827756,58,COLON SURESTE ABAYUBA,CY
-56.184216098430795,-34.763787373603492,58,COLON SURESTE ABAYUBA,CY
-56.185075270899887,-34.764041875615639,58,COLON SURESTE ABAYUBA,CY
-56.185934107253729,-34.764296372476331,58,COLON SURESTE ABAYUBA,CY
-56.18710421308446,-34.764293087822097,58,COLON SURESTE ABAYUBA,CY
-56.187959065810055,-34.763583077730821,58,COLON SURESTE ABAYUBA,CY
-56.188737688196817,-34.763260881399361,58,COLON SURESTE ABAYUBA,CY
-56.189906972326483,-34.763063770006092,58,COLON SURESTE ABAYUBA,CY
-56.190922689457672,-34.763448490642709,58,COLON SURESTE ABAYUBA,CY
-56.191472779640513,-34.764474527402683,58,COLON SURESTE ABAYUBA,CY
-56.191475738658525,-34.765182122045957,58,COLON SURESTE ABAYUBA,CY
-56.192261106011316,-34.766468892028342,58,COLON SURESTE ABAYUBA,CY
-56.193040533602613,-34.766335961025938,58,COLON SURESTE ABAYUBA,CY
-56.19366830746516,-34.767235568277158,58,COLON SURESTE ABAYUBA,CY
-56.193827833989758,-34.768073417311427,58,COLON SURESTE ABAYUBA,CY
-56.192816437549979,-34.768653212079137,58,COLON SURESTE ABAYUBA,CY
-56.191883139610404,-34.76930038111616,58,COLON SURESTE ABAYUBA,CY
-56.191027657354006,-34.769947321669967,58,COLON SURESTE ABAYUBA,CY
-56.189550365222516,-34.771046721142042,58,COLON SURESTE ABAYUBA,CY
-56.188616935171488,-34.77175696376333,58,COLON SURESTE ABAYUBA,CY
-56.188153176357936,-34.772785873679965,58,COLON SURESTE ABAYUBA,CY
-56.188156388138879,-34.773561072136374,58,COLON SURESTE ABAYUBA,CY
-56.188471863469736,-34.774393980427774,58,COLON SURESTE ABAYUBA,CY
-56.189330634283102,-34.774522256094926,58,COLON SURESTE ABAYUBA,CY
-56.1893325081151,-34.774972952694256,58,COLON SURESTE ABAYUBA,CY
-56.190114443172952,-34.775421438583123,58,COLON SURESTE ABAYUBA,CY
-56.190428873847111,-34.77599744439609,58,COLON SURESTE ABAYUBA,CY
-56.190564302957064,-34.776709168509583,58,COLON SURESTE ABAYUBA,CY
-56.190588385407509,-34.776835296574184,58,COLON SURESTE ABAYUBA,CY
-56.190592410473947,-34.777799786748766,58,COLON SURESTE ABAYUBA,CY
-56.190674615698022,-34.778764054612111,58,COLON SURESTE ABAYUBA,CY
-56.191145365353584,-34.779407219069761,58,COLON SURESTE ABAYUBA,CY
-56.191146439268941,-34.779664115875079,58,COLON SURESTE ABAYUBA,CY
-56.190996596294553,-34.781142842971299,58,COLON SURESTE ABAYUBA,CY
-56.191467626169121,-34.781849103259731,58,COLON SURESTE ABAYUBA,CY
-56.190845957512792,-34.782432277263219,58,COLON SURESTE ABAYUBA,CY
-56.190615248124892,-34.783271237445568,58,COLON SURESTE ABAYUBA,CY
-56.190462437039635,-34.784042370674051,58,COLON SURESTE ABAYUBA,CY
-56.190778258793728,-34.784942875497201,58,COLON SURESTE ABAYUBA,CY
-56.190859400782976,-34.785650245490729,58,COLON SURESTE ABAYUBA,CY
-56.19117468656431,-34.786420047242586,58,COLON SURESTE ABAYUBA,CY
-56.190477465163028,-34.787643429446447,58,COLON SURESTE ABAYUBA,CY
-56.190790891204287,-34.787967043338298,58,COLON SURESTE ABAYUBA,CY
-56.191261147987831,-34.788479504328585,58,COLON SURESTE ABAYUBA,CY
-56.191498600119274,-34.789249526414125,58,COLON SURESTE ABAYUBA,CY
-56.19118895535469,-34.78983181225064,58,COLON SURESTE ABAYUBA,CY
-56.191191104377033,-34.790345604964898,58,COLON SURESTE ABAYUBA,CY
-56.19064641122953,-34.79073475694041,58,COLON SURESTE ABAYUBA,CY
-56.189634998748012,-34.791382129419802,58,COLON SURESTE ABAYUBA,CY
-56.189013148316505,-34.792023885072446,58,COLON SURESTE ABAYUBA,CY
-56.188158293996558,-34.792801505434056,58,COLON SURESTE ABAYUBA,CY
-56.187850199753868,-34.793766873663166,58,COLON SURESTE ABAYUBA,CY
-56.186837586386524,-34.794220424967548,58,COLON SURESTE ABAYUBA,CY
-56.185903416818562,-34.794736846035995,58,COLON SURESTE ABAYUBA,CY
-56.185204018138315,-34.795383306466796,58,COLON SURESTE ABAYUBA,CY
-56.184816369344468,-34.796028892034599,58,COLON SURESTE ABAYUBA,CY
-56.184888100276154,-34.79711487947278,58,COLON SURESTE ABAYUBA,CY
-56.184903386377528,-34.797344693912926,58,COLON SURESTE ABAYUBA,CY
-56.185049221447265,-34.79784907050017,58,COLON SURESTE ABAYUBA,CY
-56.185297305671376,-34.798222457675607,58,COLON SURESTE ABAYUBA,CY
-56.18560677312675,-34.798492011331426,58,COLON SURESTE ABAYUBA,CY
-56.185813123013368,-34.798680727217516,58,COLON SURESTE ABAYUBA,CY
-56.185855066049733,-34.798914973749881,58,COLON SURESTE ABAYUBA,CY
-56.186020495549457,-34.799117324974333,58,COLON SURESTE ABAYUBA,CY
-56.185857034227325,-34.799392710412775,58,COLON SURESTE ABAYUBA,CY
-56.185858222584926,-34.799681155172095,58,COLON SURESTE ABAYUBA,CY
-56.186187907634057,-34.799883045563533,58,COLON SURESTE ABAYUBA,CY
-56.186476616061633,-34.800085050135749,58,COLON SURESTE ABAYUBA,CY
-56.186436474838757,-34.800287977899465,58,COLON SURESTE ABAYUBA,CY
-56.186643531882005,-34.800729082337966,58,COLON SURESTE ABAYUBA,CY
-56.186501997995165,-34.801270319965262,58,COLON SURESTE ABAYUBA,CY
-56.186317468193586,-34.801406048111602,58,COLON SURESTE ABAYUBA,CY
-56.186277958118517,-34.801762212002309,58,COLON SURESTE ABAYUBA,CY
-56.18609370559907,-34.801965544019566,58,COLON SURESTE ABAYUBA,CY
-56.185847983287971,-34.802169048091677,58,COLON SURESTE ABAYUBA,CY
-56.185582122638181,-34.802458241065722,58,COLON SURESTE ABAYUBA,CY
-56.185295781124132,-34.802833123760109,58,COLON SURESTE ABAYUBA,CY
-56.18509166396332,-34.803189747802953,58,COLON SURESTE ABAYUBA,CY
-56.184825167909551,-34.803325702916545,58,COLON SURESTE ABAYUBA,CY
-56.184434844832687,-34.80341242622324,58,COLON SURESTE ABAYUBA,CY
-56.184065278495332,-34.803481062400529,58,COLON SURESTE ABAYUBA,CY
-56.184004095107305,-34.803634470971296,58,COLON SURESTE ABAYUBA,CY
-56.18400477851079,-34.803801228017832,58,COLON SURESTE ABAYUBA,CY
-56.184294123953819,-34.80415647377464,58,COLON SURESTE ABAYUBA,CY
-56.184521252767432,-34.80441273861581,58,COLON SURESTE ABAYUBA,CY
-56.184480956775346,-34.804579610065034,58,COLON SURESTE ABAYUBA,CY
-56.184244554305131,-34.804810126820271,58,COLON SURESTE ABAYUBA,CY
-56.184515191127083,-34.804683175422241,58,COLON SURESTE ABAYUBA,CY
-56.18663893989563,-34.80383441770541,58,COLON SURESTE ABAYUBA,CY
-56.187090589536361,-34.803630332851114,58,COLON SURESTE ABAYUBA,CY
-56.189534941619186,-34.802532737274021,58,COLON SURESTE ABAYUBA,CY
-56.190238850146159,-34.802224264704925,58,COLON SURESTE ABAYUBA,CY
-56.190814198927349,-34.802614738526664,58,COLON SURESTE ABAYUBA,CY
-56.191329955147857,-34.802473553589721,58,COLON SURESTE ABAYUBA,CY
-56.192137005273835,-34.802250409198599,58,COLON SURESTE ABAYUBA,CY
-56.193638838767995,-34.802313717112142,58,COLON SURESTE ABAYUBA,CY
-56.19408221222789,-34.802339486971086,58,COLON SURESTE ABAYUBA,CY
-56.194629077766741,-34.802369464661801,58,COLON SURESTE ABAYUBA,CY
-56.1952714786676,-34.802863385420153,58,COLON SURESTE ABAYUBA,CY
-56.196635116738364,-34.803914086522994,58,COLON SURESTE ABAYUBA,CY
-56.197952873899801,-34.804928849269338,58,COLON SURESTE ABAYUBA,CY
-56.199705468264177,-34.806275847164748,58,COLON SURESTE ABAYUBA,CY
-56.200920934792322,-34.807628899897942,58,COLON SURESTE ABAYUBA,CY
-56.199743259401501,-34.80815965990255,58,COLON SURESTE ABAYUBA,CY
-56.196550466520847,-34.809629199475296,58,COLON SURESTE ABAYUBA,CY
-56.196410026660494,-34.8096927033802,58,COLON SURESTE ABAYUBA,CY
-56.194789583570845,-34.810445537100001,58,COLON SURESTE ABAYUBA,CY
-56.193912145725804,-34.810840166771833,58,COLON SURESTE ABAYUBA,CY
-56.193801699338643,-34.810890060609971,58,COLON SURESTE ABAYUBA,CY
-56.192433356025063,-34.811502422689301,58,COLON SURESTE ABAYUBA,CY
-56.193586604941643,-34.813175721761496,58,COLON SURESTE ABAYUBA,CY
-56.19368997830405,-34.81331063498866,58,COLON SURESTE ABAYUBA,CY
-56.194529916565138,-34.814299760479365,58,COLON SURESTE ABAYUBA,CY
-56.196246884353258,-34.816552812375178,58,COLON SURESTE ABAYUBA,CY
-56.198977868862833,-34.815012515171055,58,COLON SURESTE ABAYUBA,CY
-56.199792855687413,-34.814545919645909,58,COLON SURESTE ABAYUBA,CY
-56.203145716046066,-34.812625125420666,58,COLON SURESTE ABAYUBA,CY
-56.203774988793647,-34.812267217908747,58,COLON SURESTE ABAYUBA,CY
-56.204788847119239,-34.811678313182831,58,COLON SURESTE ABAYUBA,CY
-56.207258172473857,-34.810278320885942,58,COLON SURESTE ABAYUBA,CY
-56.208626314351577,-34.809494527504135,58,COLON SURESTE ABAYUBA,CY
-56.209196412377509,-34.80920437376966,58,COLON SURESTE ABAYUBA,CY
-56.209616286464446,-34.810785068302657,58,COLON SURESTE ABAYUBA,CY
-56.209645674070387,-34.810866105947746,58,COLON SURESTE ABAYUBA,CY
-56.210040454445831,-34.811942091247445,58,COLON SURESTE ABAYUBA,CY
-56.210613955055216,-34.813423166429615,58,COLON SURESTE ABAYUBA,CY
-56.210675327010044,-34.813553684432982,58,COLON SURESTE ABAYUBA,CY
-56.210728080920198,-34.813666200385498,58,COLON SURESTE ABAYUBA,CY
-56.211571854798791,-34.81493462887196,58,COLON SURESTE ABAYUBA,CY
-56.212384513495721,-34.816189624225338,58,COLON SURESTE ABAYUBA,CY
-56.213011996181471,-34.8170440530725,58,COLON SURESTE ABAYUBA,CY
-56.218728891365288,-34.813542714515073,58,COLON SURESTE ABAYUBA,CY
-56.219888625231157,-34.812831547373833,58,COLON SURESTE ABAYUBA,CY
-56.220005295527692,-34.811596273749117,58,COLON SURESTE ABAYUBA,CY
-56.219779581881063,-34.811304015705048,58,COLON SURESTE ABAYUBA,CY
-56.220047992275788,-34.811145443513489,58,COLON SURESTE ABAYUBA,CY
-56.220184209089439,-34.809702787721278,58,COLON SURESTE ABAYUBA,CY
-56.220210931980283,-34.809495383872459,58,COLON SURESTE ABAYUBA,CY
-56.220324519630068,-34.808260118817486,58,COLON SURESTE ABAYUBA,CY
-56.220346337795782,-34.808025688107435,58,COLON SURESTE ABAYUBA,CY
-56.220314278177547,-34.807809451660411,58,COLON SURESTE ABAYUBA,CY
-56.220509475610854,-34.807700681251909,58,COLON SURESTE ABAYUBA,CY
-56.220796277426466,-34.804526874869147,58,COLON SURESTE ABAYUBA,CY
-56.220894817215353,-34.803440385548491,58,COLON SURESTE ABAYUBA,CY
-56.22096537887176,-34.802660457907038,58,COLON SURESTE ABAYUBA,CY
-56.220991408021582,-34.802376436950297,58,COLON SURESTE ABAYUBA,CY
-56.22079556119197,-34.802489717171376,58,COLON SURESTE ABAYUBA,CY
-56.220979629603981,-34.800686351229523,58,COLON SURESTE ABAYUBA,CY
-56.221031782230462,-34.800064224900609,58,COLON SURESTE ABAYUBA,CY
-56.221130300553568,-34.799049846601918,58,COLON SURESTE ABAYUBA,CY
-56.221303444206825,-34.798977199019241,58,COLON SURESTE ABAYUBA,CY
-56.221367558625111,-34.798282923455446,58,COLON SURESTE ABAYUBA,CY
-56.221540411628517,-34.796195649467258,58,COLON SURESTE ABAYUBA,CY
-56.221705921239213,-34.795122471700267,58,COLON SURESTE ABAYUBA,CY
-56.221795168823945,-34.794549806572654,58,COLON SURESTE ABAYUBA,CY
-56.221844806019725,-34.793977264079381,58,COLON SURESTE ABAYUBA,CY
-56.221930496868048,-34.792998979926303,58,COLON SURESTE ABAYUBA,CY
-56.222031774750413,-34.791844874272485,58,COLON SURESTE ABAYUBA,CY
-56.222149259729797,-34.790501424060892,58,COLON SURESTE ABAYUBA,CY
-56.222206717263916,-34.789847730795714,58,COLON SURESTE ABAYUBA,CY
-56.22226301359828,-34.789239111050932,58,COLON SURESTE ABAYUBA,CY
-56.222496616158253,-34.786705451048419,58,COLON SURESTE ABAYUBA,CY
-56.223773082679131,-34.786075009138813,58,COLON SURESTE ABAYUBA,CY
-56.224074697074357,-34.786849273967334,58,COLON SURESTE ABAYUBA,CY
-56.224027550093474,-34.785948020325471,58,COLON SURESTE ABAYUBA,CY
-56.223960576008729,-34.784668239965455,58,COLON SURESTE ABAYUBA,CY
-56.223862203147036,-34.782793632388113,58,COLON SURESTE ABAYUBA,CY
-56.224299067131916,-34.780673977934484,58,COLON SURESTE ABAYUBA,CY
-56.224313199633535,-34.780628863794512,58,COLON SURESTE ABAYUBA,CY
-56.224957784804005,-34.778621233627845,58,COLON SURESTE ABAYUBA,CY
-56.225598946072971,-34.776618117239167,58,COLON SURESTE ABAYUBA,CY
-56.225619480693553,-34.776554954853637,58,COLON SURESTE ABAYUBA,CY
-56.225722659536196,-34.776126466032174,58,COLON SURESTE ABAYUBA,CY
-56.226253309693512,-34.773929889845782,58,COLON SURESTE ABAYUBA,CY
-56.226288490248798,-34.773785555213955,58,COLON SURESTE ABAYUBA,CY
-56.226301917033062,-34.773735936001692,58,COLON SURESTE ABAYUBA,CY
-56.22685046624386,-34.771651975707599,58,COLON SURESTE ABAYUBA,CY
-56.227211796182125,-34.770280708924027,58,COLON SURESTE ABAYUBA,CY
-56.227522951997223,-34.768765374092091,58,COLON SURESTE ABAYUBA,CY
-56.227649132127809,-34.768147516201431,58,COLON SURESTE ABAYUBA,CY
-56.227629187943002,-34.767746454529458,58,COLON SURESTE ABAYUBA,CY
-56.227432079368882,-34.767566793627779,58,COLON SURESTE ABAYUBA,CY
-56.226401605255198,-34.767434817888365,58,COLON SURESTE ABAYUBA,CY
-56.225053714577385,-34.766195099137654,58,COLON SURESTE ABAYUBA,CY
-56.22437277620859,-34.76605750674176,58,COLON SURESTE ABAYUBA,CY
-56.223837516369727,-34.765603965738315,58,COLON SURESTE ABAYUBA,CY
-56.223023210917276,-34.765561428333356,58,COLON SURESTE ABAYUBA,CY
-56.222495094018257,-34.765549546996596,58,COLON SURESTE ABAYUBA,CY
-56.221846827733906,-34.764487900103425,58,COLON SURESTE ABAYUBA,CY
-56.221418403496379,-34.763276837896385,58,COLON SURESTE ABAYUBA,CY
-56.22086165911346,-34.762142789715327,58,COLON SURESTE ABAYUBA,CY
-56.220051060628634,-34.761780222258842,58,COLON SURESTE ABAYUBA,CY
-56.219932023835824,-34.759838062330772,58,COLON SURESTE ABAYUBA,CY
-56.21953575909869,-34.759613931532229,58,COLON SURESTE ABAYUBA,CY
-56.219424204637065,-34.759551176521796,58,COLON SURESTE ABAYUBA,CY
-56.217205483943445,-34.755114056127496,58,COLON SURESTE ABAYUBA,CY
-56.214884211906018,-34.749974105918611,58,COLON SURESTE ABAYUBA,CY
-56.212206734687463,-34.744168139808721,58,COLON SURESTE ABAYUBA,CY
-56.211237378096591,-34.742426837086292,58,COLON SURESTE ABAYUBA,CY
-56.2097122391543,-34.73969113676042,58,COLON SURESTE ABAYUBA,CY
-56.204933017623794,-34.73438705221136,58,COLON SURESTE ABAYUBA,CY
-56.205012309787385,-34.73394512724397,58,COLON SURESTE ABAYUBA,CY
-56.204301268880329,-34.733248635954894,58,COLON SURESTE ABAYUBA,CY
-56.204165407517237,-34.732762275853865,58,COLON SURESTE ABAYUBA,CY
-56.204204419980783,-34.732158216422206,58,COLON SURESTE ABAYUBA,CY
-56.203724336579427,-34.731447518594329,58,COLON SURESTE ABAYUBA,CY
-56.203463632094213,-34.730889412598216,58,COLON SURESTE ABAYUBA,CY
-56.203387184914867,-34.730727383942337,58,COLON SURESTE ABAYUBA,CY
-56.201876681265951,-34.729776327179927,58,COLON SURESTE ABAYUBA,CY
-56.201374517128627,-34.728921458798958,58,COLON SURESTE ABAYUBA,CY
-56.197919547281934,-34.726028982542701,58,COLON SURESTE ABAYUBA,CY
-56.196230857894747,-34.724618651314103,58,COLON SURESTE ABAYUBA,CY
-56.192507749890005,-34.7218079184168,58,COLON SURESTE ABAYUBA,CY
-56.181724655160167,-34.721008920953757,58,COLON SURESTE ABAYUBA,CY
-56.178183561069645,-34.719355557714138,58,COLON SURESTE ABAYUBA,CY
-56.175364010941429,-34.72135536272777,58,COLON SURESTE ABAYUBA,CY
-56.172551547281586,-34.725184949557864,58,COLON SURESTE ABAYUBA,CY
-56.17079923626131,-34.729007130090089,58,COLON SURESTE ABAYUBA,CY
-56.169928537085227,-34.732326650322506,58,COLON SURESTE ABAYUBA,CY
-56.165689230194992,-34.733004937442026,58,COLON SURESTE ABAYUBA,CY
-56.125085683451012,-34.80150394195995,61,VILLA GARCIA MANGA RURAL,VG
-56.12343700035273,-34.800709988284758,61,VILLA GARCIA MANGA RURAL,VG
-56.122992692856357,-34.800499175553981,61,VILLA GARCIA MANGA RURAL,VG
-56.122818245753955,-34.800413941114208,61,VILLA GARCIA MANGA RURAL,VG
-56.122132458283964,-34.800086494512271,61,VILLA GARCIA MANGA RURAL,VG
-56.120684256734293,-34.799386693268957,61,VILLA GARCIA MANGA RURAL,VG
-56.120258516467629,-34.799004561813966,61,VILLA GARCIA MANGA RURAL,VG
-56.12010630166629,-34.79892828713318,61,VILLA GARCIA MANGA RURAL,VG
-56.117866183483557,-34.794173926486984,61,VILLA GARCIA MANGA RURAL,VG
-56.117839815721375,-34.793944127725098,61,VILLA GARCIA MANGA RURAL,VG
-56.108794003693461,-34.789425521560915,61,VILLA GARCIA MANGA RURAL,VG
-56.108435587956663,-34.789457847866643,61,VILLA GARCIA MANGA RURAL,VG
-56.107073269797411,-34.78958248174856,61,VILLA GARCIA MANGA RURAL,VG
-56.101924318843679,-34.786965876149146,61,VILLA GARCIA MANGA RURAL,VG
-56.100819403787554,-34.786404827705958,61,VILLA GARCIA MANGA RURAL,VG
-56.097165860430167,-34.784546550641068,61,VILLA GARCIA MANGA RURAL,VG
-56.089275423192518,-34.780357599273366,61,VILLA GARCIA MANGA RURAL,VG
-56.087509774046801,-34.779000009462081,61,VILLA GARCIA MANGA RURAL,VG
-56.084158535668031,-34.775211722621179,61,VILLA GARCIA MANGA RURAL,VG
-56.077260446830302,-34.774724813392311,61,VILLA GARCIA MANGA RURAL,VG
-56.074244094632022,-34.771075327341059,61,VILLA GARCIA MANGA RURAL,VG
-56.070888419163332,-34.772577945620611,61,VILLA GARCIA MANGA RURAL,VG
-56.070457883917015,-34.771929730601073,61,VILLA GARCIA MANGA RURAL,VG
-56.067692814342429,-34.76776581004988,61,VILLA GARCIA MANGA RURAL,VG
-56.066450176151186,-34.765942725427038,61,VILLA GARCIA MANGA RURAL,VG
-56.064862339647895,-34.767275185644564,61,VILLA GARCIA MANGA RURAL,VG
-56.063451716303575,-34.768774067460321,61,VILLA GARCIA MANGA RURAL,VG
-56.060804104992734,-34.770604148767674,61,VILLA GARCIA MANGA RURAL,VG
-56.05939002529167,-34.76818185958065,61,VILLA GARCIA MANGA RURAL,VG
-56.058672729451182,-34.766952698213814,61,VILLA GARCIA MANGA RURAL,VG
-56.056364315322512,-34.763139261666545,61,VILLA GARCIA MANGA RURAL,VG
-56.054416013853839,-34.761813052246552,61,VILLA GARCIA MANGA RURAL,VG
-56.050352683308617,-34.763149562532398,61,VILLA GARCIA MANGA RURAL,VG
-56.047521242939112,-34.76215825269459,61,VILLA GARCIA MANGA RURAL,VG
-56.043987812130112,-34.76332239910284,61,VILLA GARCIA MANGA RURAL,VG
-56.040276307279221,-34.763995460404509,61,VILLA GARCIA MANGA RURAL,VG
-56.037276346320333,-34.768299968848488,61,VILLA GARCIA MANGA RURAL,VG
-56.035510015624993,-34.769132046796614,61,VILLA GARCIA MANGA RURAL,VG
-56.033746681081475,-34.771293673826257,61,VILLA GARCIA MANGA RURAL,VG
-56.032864790141787,-34.772291097525589,61,VILLA GARCIA MANGA RURAL,VG
-56.032108525982807,-34.77359930765202,61,VILLA GARCIA MANGA RURAL,VG
-56.031807925406476,-34.774122587396974,61,VILLA GARCIA MANGA RURAL,VG
-56.030573041885283,-34.775449550486762,61,VILLA GARCIA MANGA RURAL,VG
-56.0300458701469,-34.77694669316913,61,VILLA GARCIA MANGA RURAL,VG
-56.028456866200216,-34.778111919392778,61,VILLA GARCIA MANGA RURAL,VG
-56.028285172882306,-34.78043781265184,61,VILLA GARCIA MANGA RURAL,VG
-56.029525715553646,-34.781598752239383,61,VILLA GARCIA MANGA RURAL,VG
-56.034481379258942,-34.783249717894869,61,VILLA GARCIA MANGA RURAL,VG
-56.032363631157224,-34.785249619361323,61,VILLA GARCIA MANGA RURAL,VG
-56.036783200394638,-34.784408923419988,61,VILLA GARCIA MANGA RURAL,VG
-56.037847838155834,-34.785903575197203,61,VILLA GARCIA MANGA RURAL,VG
-56.038451729638567,-34.787173599695485,61,VILLA GARCIA MANGA RURAL,VG
-56.038558785166749,-34.78739878102666,61,VILLA GARCIA MANGA RURAL,VG
-56.039270530734385,-34.789222994502097,61,VILLA GARCIA MANGA RURAL,VG
-56.042281251162102,-34.79087673262692,61,VILLA GARCIA MANGA RURAL,VG
-56.044759472892054,-34.791706485266367,61,VILLA GARCIA MANGA RURAL,VG
-56.042993518934075,-34.792872189339619,61,VILLA GARCIA MANGA RURAL,VG
-56.041403997942226,-34.793870822537087,61,VILLA GARCIA MANGA RURAL,VG
-56.041052207143537,-34.79470068416785,61,VILLA GARCIA MANGA RURAL,VG
-56.041408729384138,-34.795862922034978,61,VILLA GARCIA MANGA RURAL,VG
-56.039819131983961,-34.796861534359856,61,VILLA GARCIA MANGA RURAL,VG
-56.039644199357248,-34.79769110789298,61,VILLA GARCIA MANGA RURAL,VG
-56.042653253541957,-34.79851554349991,61,VILLA GARCIA MANGA RURAL,VG
-56.042478356700947,-34.799349627786007,61,VILLA GARCIA MANGA RURAL,VG
-56.041775934558174,-34.801509632603306,61,VILLA GARCIA MANGA RURAL,VG
-56.040187021133754,-34.80284176774304,61,VILLA GARCIA MANGA RURAL,VG
-56.042136054484011,-34.804163685821585,61,VILLA GARCIA MANGA RURAL,VG
-56.040901693201185,-34.805828773621549,61,VILLA GARCIA MANGA RURAL,VG
-56.045680517592857,-34.80681702562741,61,VILLA GARCIA MANGA RURAL,VG
-56.046656870564917,-34.807076816160816,61,VILLA GARCIA MANGA RURAL,VG
-56.053658663723063,-34.802999660663943,61,VILLA GARCIA MANGA RURAL,VG
